##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	6_2D_mbnl_S5_L008_R1_001.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	11028244
Total Bases	1.1 Gbp
Sequences flagged as poor quality	0
Sequence length	101
%GC	49
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1128	2	0.0813498977027578
1128	3	0.12965438145569408
1128	4	0.15889493282365663
1128	5	0.24472571191088832
1128	6	0.25368640547481647
1128	7	0.06575271308079067
1128	8	0.2779332689345466
1128	9	0.14081044621772065
1128	10-11	0.09436992720570458
1128	12-13	0.12070067500746973
1128	14-15	0.09974634939818117
1128	16-17	0.13794943531373605
1128	18-19	0.1308298833155419
1128	20-21	0.10620106060361678
1128	22-23	0.10840522224335558
1128	24-25	0.10989502233503146
1128	26-27	0.15753595470305726
1128	28-29	0.1599233761337402
1128	30-31	0.18537064434407569
1128	32-33	0.1606908034979213
1128	34-35	0.11088676610269488
1128	36-37	0.10136283045406458
1128	38-39	0.18345439768560823
1128	40-41	0.1727166194317178
1128	42-43	0.18789218912389316
1128	44-45	0.20171778822722786
1128	46-47	0.1704036789079808
1128	48-49	0.12544059533352936
1128	50-51	0.14698276738728566
1128	52-53	0.23216258447963156
1128	54-55	0.169073946915546
1128	56-57	0.15101816028798254
1128	58-59	0.14976714806191893
1128	60-61	0.14656216004002687
1128	62-63	0.2182725959129499
1128	64-65	0.19262144739793285
1128	66-67	0.1732057242255962
1128	68-69	0.13482467983266133
1128	70-71	0.2044697386122465
1128	72-73	0.21637193205629757
1128	74-75	0.19926694637369735
1128	76-77	0.1862205349298378
1128	78-79	0.21100209620373533
1128	80-81	0.2597703485270557
1128	82-83	0.2752669036205191
1128	84-85	0.2923881428379147
1128	86-87	0.29968801934582245
1128	88-89	0.4018159485245647
1128	90-91	0.3117508169921521
1128	92-93	0.06661045204229055
1128	94-95	-0.04119662407700986
1128	96-97	-0.10942017552155647
1128	98-99	-0.08938176635285089
1128	100-101	-0.27713477641219697
1201	1	-0.27168813653907975
1201	2	-0.17712435931325388
1201	3	-0.4689976316969293
1201	4	-0.25626297517092667
1201	5	-0.05843216684564112
1201	6	-0.21520233472480754
1201	7	-0.17154447601746625
1201	8	-0.29085375656553225
1201	9	-0.09485531556858717
1201	10-11	-0.06055761301911389
1201	12-13	-0.027825979978963744
1201	14-15	-0.025201921733064125
1201	16-17	0.03818960907775448
1201	18-19	-0.021135054632303252
1201	20-21	-0.09529918904440393
1201	22-23	-0.04680303143501163
1201	24-25	-0.08643304327517143
1201	26-27	-0.07728359026283016
1201	28-29	-0.11739298075946891
1201	30-31	-0.08463872870203204
1201	32-33	-0.034151462811294664
1201	34-35	-0.03904528353002945
1201	36-37	-0.1081178623079353
1201	38-39	-0.07278961413555862
1201	40-41	-0.07898818415601028
1201	42-43	-0.06746694979285195
1201	44-45	-0.0071699904901620926
1201	46-47	-0.10575679079014577
1201	48-49	-0.08146152577499777
1201	50-51	-0.05766001103772567
1201	52-53	-0.052845489722059824
1201	54-55	-0.0443186009786416
1201	56-57	-0.08797286812691851
1201	58-59	-0.09985233550404615
1201	60-61	-0.08401252520105373
1201	62-63	-0.07991945201047201
1201	64-65	-0.09172230442944596
1201	66-67	-0.10589823055886427
1201	68-69	-0.11394479158826698
1201	70-71	0.01678039408448484
1201	72-73	-0.006385087326286509
1201	74-75	-0.08025814887489702
1201	76-77	-0.08793530053636545
1201	78-79	-0.012097205231626162
1201	80-81	0.008945638546087764
1201	82-83	0.02628123926440651
1201	84-85	-0.029239893984048138
1201	86-87	0.047729210144375145
1201	88-89	0.1445883853591141
1201	90-91	0.06017702238724354
1201	92-93	0.0746880273527708
1201	94-95	0.10668524742848007
1201	96-97	0.19804385042384354
1201	98-99	0.30659443049573554
1201	100-101	0.2136427253533313
1202	1	-0.13836306625481498
1202	2	-0.11955704060546779
1202	3	-0.35417376518757493
1202	4	-0.1847258333697539
1202	5	-0.04401014851298157
1202	6	-0.11735091121274621
1202	7	-0.07360145305275978
1202	8	-0.18601227221054728
1202	9	0.008589694154153449
1202	10-11	0.02310953009041583
1202	12-13	0.025689350273694345
1202	14-15	0.04204959136225028
1202	16-17	0.0343360135780415
1202	18-19	0.024345016430878275
1202	20-21	-0.022688817868619537
1202	22-23	0.04889613130392689
1202	24-25	0.041110128859564554
1202	26-27	0.02510784444134373
1202	28-29	0.01456531400248906
1202	30-31	0.02128755281274408
1202	32-33	0.0031025712634118463
1202	34-35	-0.0028093958653414575
1202	36-37	6.456089037243373E-4
1202	38-39	0.024130983426481123
1202	40-41	1.5718787410889945E-4
1202	42-43	0.05453670374160424
1202	44-45	0.08498816078774496
1202	46-47	0.0524169337001652
1202	48-49	0.02096700561961029
1202	50-51	9.333506199027397E-5
1202	52-53	0.022551956168996412
1202	54-55	0.026310052664612726
1202	56-57	0.03468068461189233
1202	58-59	0.027137686175223052
1202	60-61	-0.049879762419415385
1202	62-63	-0.01807948662534642
1202	64-65	0.03968225967464889
1202	66-67	9.567736722573272E-4
1202	68-69	0.06446106172553812
1202	70-71	0.10541889260192505
1202	72-73	0.02185829481270929
1202	74-75	0.03879165801924245
1202	76-77	0.07302441078973487
1202	78-79	0.06175690229670039
1202	80-81	0.12283157162612213
1202	82-83	0.05072342543220998
1202	84-85	0.10255703198763655
1202	86-87	0.153441070612665
1202	88-89	0.30011798249849164
1202	90-91	0.15332372975317554
1202	92-93	0.1516388563604565
1202	94-95	0.17670367320594238
1202	96-97	0.22990642629618918
1202	98-99	0.4412686889172974
1202	100-101	0.23592924205895116
1203	1	-0.12551165448320134
1203	2	-0.15583881611115658
1203	3	-0.34661167566910933
1203	4	-0.24319702825707168
1203	5	-0.11060464291786332
1203	6	-0.229802616637798
1203	7	-0.10688494671578042
1203	8	-0.20090772435267468
1203	9	-0.046180907005577865
1203	10-11	-0.015484899994625323
1203	12-13	-0.014271891596308706
1203	14-15	-0.04002458852685464
1203	16-17	-0.004959765029248331
1203	18-19	-0.03868299150430943
1203	20-21	-0.02395596261118982
1203	22-23	-0.031445676536108635
1203	24-25	0.024543196363218556
1203	26-27	-0.012800717539725781
1203	28-29	-0.0629126523303043
1203	30-31	-0.02318607981256804
1203	32-33	-0.012467644690623558
1203	34-35	-0.040099950443817534
1203	36-37	-0.05056386064798346
1203	38-39	-0.04418592144748601
1203	40-41	-0.05610663567563989
1203	42-43	-0.04440049406164093
1203	44-45	-0.003013189928715576
1203	46-47	-0.02181185630514193
1203	48-49	-0.04470104135104691
1203	50-51	0.004377296130130048
1203	52-53	-0.01440757059774711
1203	54-55	-0.03949970597993513
1203	56-57	-0.03679498910221923
1203	58-59	-0.05556936149810099
1203	60-61	-0.08129600301075612
1203	62-63	-0.014014972399898795
1203	64-65	-0.021552325664281113
1203	66-67	-0.06436468820436403
1203	68-69	-0.04910329171569572
1203	70-71	-0.029441151247674213
1203	72-73	-0.0426860357195622
1203	74-75	0.0067440818002708625
1203	76-77	-0.13270607417533853
1203	78-79	-0.05420393364916265
1203	80-81	0.025808339735597485
1203	82-83	0.06834203738586098
1203	84-85	0.032359392088856964
1203	86-87	0.06137616390916634
1203	88-89	0.19367976622105232
1203	90-91	0.07110503521474953
1203	92-93	0.14373409156561223
1203	94-95	0.1261437458115111
1203	96-97	0.1893097032645059
1203	98-99	0.34945158163980494
1203	100-101	0.23884506415632956
1204	1	-0.20569120232852
1204	2	-0.0704530616644945
1204	3	-0.27469619102538445
1204	4	-0.15637714449661644
1204	5	-0.06122185247167522
1204	6	-0.19966335426225612
1204	7	-0.05962959925100364
1204	8	-0.09124665512033658
1204	9	-0.032515904711900134
1204	10-11	-0.030550488133741283
1204	12-13	-0.026047006919796445
1204	14-15	-0.005839443769879438
1204	16-17	0.04056260059838479
1204	18-19	-0.011647693906262191
1204	20-21	-0.02000581695741488
1204	22-23	-0.023291780005173734
1204	24-25	-0.01442292773656817
1204	26-27	-0.09319730894531375
1204	28-29	-0.02198424558037715
1204	30-31	0.0013928479428457763
1204	32-33	-0.0439258786707768
1204	34-35	-0.05540633825675911
1204	36-37	-0.0641513942348837
1204	38-39	-0.0378817734835053
1204	40-41	-0.06853775998454381
1204	42-43	-0.08153700284946552
1204	44-45	-0.05903330321954314
1204	46-47	0.024878207366263894
1204	48-49	0.030585310772991647
1204	50-51	0.009610394897975993
1204	52-53	-0.0010382027861552956
1204	54-55	-0.0255275498462737
1204	56-57	-0.010424104291622882
1204	58-59	-0.03639375049583293
1204	60-61	-0.04891793190407867
1204	62-63	-0.05118670541647674
1204	64-65	-0.03022763199285805
1204	66-67	-0.08044446152061369
1204	68-69	-0.09165921771153052
1204	70-71	0.03540775561700826
1204	72-73	-0.004161751760136667
1204	74-75	0.00786121355230307
1204	76-77	-0.07727426289661565
1204	78-79	0.012349187403515316
1204	80-81	0.11290953052052544
1204	82-83	0.0614048064183379
1204	84-85	0.08554781866375549
1204	86-87	0.11886579471917003
1204	88-89	0.1527554230168633
1204	90-91	0.07845281753287026
1204	92-93	0.09544770520119528
1204	94-95	0.16399738587173118
1204	96-97	0.22043998911890839
1204	98-99	0.39874565560759123
1204	100-101	0.2933859596857644
1205	1	-0.19146153147038447
1205	2	-0.09832939104322591
1205	3	-0.24382425119815565
1205	4	-0.1267489812732947
1205	5	0.017005080135405137
1205	6	-0.013936096332770376
1205	7	0.030115501042629944
1205	8	-0.11619154863146974
1205	9	-0.06213576897198436
1205	10-11	0.005309367599565462
1205	12-13	0.01948068840370354
1205	14-15	0.042690264204757966
1205	16-17	0.06016053617026529
1205	18-19	0.06954904201793255
1205	20-21	0.03721004767022151
1205	22-23	0.041395170337885645
1205	24-25	0.017963537284956033
1205	26-27	0.001356094705123212
1205	28-29	0.07088994015377637
1205	30-31	0.03481385602584197
1205	32-33	0.03791840521742529
1205	34-35	0.025282803175329605
1205	36-37	0.016965484508773443
1205	38-39	0.023256505601374045
1205	40-41	0.031459829654799876
1205	42-43	0.02780415659604074
1205	44-45	0.11118118887551276
1205	46-47	0.03253321275219179
1205	48-49	0.02130343908015675
1205	50-51	0.013657253122545399
1205	52-53	0.04873945669974944
1205	54-55	0.05129753429895345
1205	56-57	0.017380931297552138
1205	58-59	-0.020271056629994177
1205	60-61	0.011588786925372574
1205	62-63	0.024007917221474884
1205	64-65	0.017781478763566838
1205	66-67	0.03786102748587439
1205	68-69	0.03596405939547509
1205	70-71	0.0574015591594943
1205	72-73	-0.02944298211398433
1205	74-75	0.03433940154283732
1205	76-77	0.0673441518417448
1205	78-79	0.13739659751930589
1205	80-81	0.14134409739066456
1205	82-83	0.14058946582548515
1205	84-85	0.09941118589588172
1205	86-87	0.1660619325281374
1205	88-89	0.21959338123392058
1205	90-91	0.2408374564773723
1205	92-93	0.22893110297777497
1205	94-95	0.11113065598310357
1205	96-97	0.2739399726175975
1205	98-99	0.49406759308801895
1205	100-101	0.39810009625262666
1206	1	-0.12688049705250037
1206	2	-0.07500193304761993
1206	3	-0.2687561878332758
1206	4	-0.11938096882039417
1206	5	-0.08763576752723878
1206	6	-0.14093708461211918
1206	7	-0.08486969695974977
1206	8	-0.08023430016177713
1206	9	0.0010389672304640385
1206	10-11	0.00416876087856366
1206	12-13	-0.030267959584335813
1206	14-15	-0.02007014518519412
1206	16-17	0.059017538694881466
1206	18-19	-0.015243702274545967
1206	20-21	-0.031398797576251525
1206	22-23	-0.037714347295640493
1206	24-25	-0.042608630763083966
1206	26-27	-0.023290096343998812
1206	28-29	-0.029735307685236023
1206	30-31	-0.06845217168733342
1206	32-33	-0.08583452635685518
1206	34-35	-0.038226371319382224
1206	36-37	-0.056030748086001836
1206	38-39	-0.01724875965685868
1206	40-41	-0.04921293367090129
1206	42-43	-0.06350641460359441
1206	44-45	-0.018752190786671008
1206	46-47	-0.06815464359755907
1206	48-49	-0.029319473486125958
1206	50-51	-0.006232163895532494
1206	52-53	-0.037122494484677304
1206	54-55	-0.06137839168207648
1206	56-57	-0.09096013836227002
1206	58-59	-0.043739841498315
1206	60-61	-0.05777513824542524
1206	62-63	-0.07286356883614076
1206	64-65	-0.041827780174195084
1206	66-67	-0.09204224582001785
1206	68-69	-0.025746914742107663
1206	70-71	0.020016591516899496
1206	72-73	-0.023623164696999766
1206	74-75	-0.05042999506606094
1206	76-77	-0.04016741179333394
1206	78-79	-0.0013955863077015351
1206	80-81	0.06416551742007925
1206	82-83	0.023328148604555565
1206	84-85	0.020081572589809582
1206	86-87	0.1137369995524864
1206	88-89	0.20103914001043677
1206	90-91	0.05768117346894286
1206	92-93	0.08094770933926299
1206	94-95	0.03746871934495033
1206	96-97	0.09760289279394385
1206	98-99	0.33640539175200246
1206	100-101	0.25969093750462235
1207	1	-0.08835283693094453
1207	2	-0.07582345669534618
1207	3	-0.25839819381253193
1207	4	-0.03971766079291683
1207	5	0.06453489783415733
1207	6	-0.09006578182832214
1207	7	-0.1843252486526552
1207	8	-0.21860688620149205
1207	9	-0.05000253686380063
1207	10-11	-0.0018664896417774912
1207	12-13	0.024276853151441458
1207	14-15	-0.012645410343445462
1207	16-17	0.02618949370848611
1207	18-19	-0.040159415147591915
1207	20-21	-0.037024955304950424
1207	22-23	-0.018860589458590482
1207	24-25	0.010150327482570276
1207	26-27	-0.0032945705496771893
1207	28-29	0.002536759679216516
1207	30-31	-0.01300822030810167
1207	32-33	-0.05934298721091125
1207	34-35	0.03064156629567094
1207	36-37	-0.02590782456198326
1207	38-39	0.03739918327990921
1207	40-41	-0.03865568518586571
1207	42-43	-0.030704074712360807
1207	44-45	0.05951175864488789
1207	46-47	0.07456746041764717
1207	48-49	0.007251701084015849
1207	50-51	0.01238105341654716
1207	52-53	0.03342172115732467
1207	54-55	-0.02900033577401473
1207	56-57	-0.0746942599691991
1207	58-59	-0.007409487290900074
1207	60-61	9.346722237779659E-5
1207	62-63	-0.021477154734490966
1207	64-65	0.016412149984695645
1207	66-67	-0.02507494613907113
1207	68-69	-0.030273430087454756
1207	70-71	0.006728316590233874
1207	72-73	0.022215656121140626
1207	74-75	0.02014322375872979
1207	76-77	0.0028930500284829463
1207	78-79	0.09735185597535434
1207	80-81	0.11005694773312769
1207	82-83	0.09840852399968014
1207	84-85	0.10484580289850243
1207	86-87	0.12907923351154693
1207	88-89	0.25615218326343836
1207	90-91	0.21531215272192838
1207	92-93	0.19169208532029103
1207	94-95	0.23928625746365384
1207	96-97	0.30524930110054527
1207	98-99	0.48590614523510567
1207	100-101	0.32444061305275085
1208	1	-0.14154901105503725
1208	2	-0.14848452096888565
1208	3	-0.4224331508531023
1208	4	-0.2112837240946135
1208	5	-0.11630466112044502
1208	6	-0.20545489741021328
1208	7	-0.2709337598806698
1208	8	-0.35454944323669224
1208	9	-0.0451492815956982
1208	10-11	-0.06087570675278897
1208	12-13	-0.014992953323357483
1208	14-15	-0.017748640196508347
1208	16-17	-0.004072676103682227
1208	18-19	-0.06163489138404543
1208	20-21	-0.10442644322017713
1208	22-23	-0.07516134562821009
1208	24-25	-0.07518186678239402
1208	26-27	-0.05278254523565096
1208	28-29	-0.012533185251648149
1208	30-31	-0.05388191215239857
1208	32-33	-0.09048023790367665
1208	34-35	-0.10243487457773881
1208	36-37	-0.10472277719408396
1208	38-39	-0.08446818221534613
1208	40-41	-0.12278883662310847
1208	42-43	-0.061331046376658094
1208	44-45	-0.034694343572191144
1208	46-47	-0.09225925578545713
1208	48-49	-0.09047869112613682
1208	50-51	-0.1067975318156158
1208	52-53	-0.02879160029220884
1208	54-55	-0.09329150727348434
1208	56-57	-0.06829539212169067
1208	58-59	-0.06159191315248336
1208	60-61	-0.10748307842816729
1208	62-63	-0.0870649532574106
1208	64-65	-0.09879896035561586
1208	66-67	-0.09763845618743971
1208	68-69	-0.10971034210471231
1208	70-71	-0.10668719659554426
1208	72-73	-0.07156383492573326
1208	74-75	-0.06557144500805379
1208	76-77	-0.1450529924648407
1208	78-79	-0.0014358981591442443
1208	80-81	-0.03187446967851315
1208	82-83	-0.014192618702452364
1208	84-85	-0.002317048900110308
1208	86-87	0.09889463754048222
1208	88-89	0.14702288204620118
1208	90-91	0.07604150307493285
1208	92-93	0.07237517588929876
1208	94-95	0.16917860635120974
1208	96-97	0.12168632588709727
1208	98-99	0.37202043367128823
1208	100-101	0.24704445750242598
1209	1	-0.00979304485613497
1209	2	-0.10609161659256827
1209	3	-0.33188988926892193
1209	4	-0.1185968929622021
1209	5	-0.029662777708587384
1209	6	-0.27992567361518184
1209	7	-0.1105844828033895
1209	8	-0.38166661795370516
1209	9	-0.07364470922822619
1209	10-11	-0.12401264669305334
1209	12-13	-0.027566321686606443
1209	14-15	-0.05766703859007549
1209	16-17	-0.0844730041742352
1209	18-19	-0.11140635107940966
1209	20-21	-0.17881500031919018
1209	22-23	-0.07741151191489593
1209	24-25	-0.14491575671818424
1209	26-27	-0.1121166500572528
1209	28-29	-0.04989153433390214
1209	30-31	-0.14209636440160267
1209	32-33	-0.18139308252860076
1209	34-35	-0.11709028918737374
1209	36-37	-0.12088247808657115
1209	38-39	-0.13083328581574705
1209	40-41	-0.13281157934248
1209	42-43	-0.03975585946216853
1209	44-45	-0.04552615170854324
1209	46-47	-0.07076154340465024
1209	48-49	-0.10721402649436129
1209	50-51	-0.12769040189200354
1209	52-53	-0.06404305204569738
1209	54-55	-0.12641675602355207
1209	56-57	-0.07262086554892022
1209	58-59	-0.12341611758290583
1209	60-61	-0.14259283771113473
1209	62-63	-0.17033771186758173
1209	64-65	-0.12737289504551796
1209	66-67	-0.15726417591940844
1209	68-69	-0.11428443716317815
1209	70-71	-0.03200453141920434
1209	72-73	-0.07471686007408351
1209	74-75	-0.07207760846934974
1209	76-77	-0.11399056991041334
1209	78-79	-0.07174960303244404
1209	80-81	0.02763133627775005
1209	82-83	-0.07813881545432366
1209	84-85	-0.030481535061426257
1209	86-87	0.04376667159100123
1209	88-89	0.18439915674706242
1209	90-91	0.04900930253928948
1209	92-93	0.04817558069902361
1209	94-95	0.017176628539488092
1209	96-97	0.03202171174321222
1209	98-99	0.35369288129539456
1209	100-101	0.2746585833532649
1210	1	-0.025287624477417836
1210	2	-0.14526734729663104
1210	3	-0.37025993520602185
1210	4	-0.2192602936987953
1210	5	-0.05382799304531005
1210	6	-0.2330727471725922
1210	7	-0.21932965064240761
1210	8	-0.3768431948529525
1210	9	-0.13677490059870934
1210	10-11	-0.17573268817451293
1210	12-13	-0.12062806402941817
1210	14-15	-0.0716410452795273
1210	16-17	-0.023588341190460937
1210	18-19	-0.10358702711979362
1210	20-21	-0.20098797787326106
1210	22-23	-0.17292357635318467
1210	24-25	-0.13250807057597314
1210	26-27	-0.22571157276554032
1210	28-29	-0.1937343913252576
1210	30-31	-0.16766525550041678
1210	32-33	-0.2275758481222354
1210	34-35	-0.18234957417656972
1210	36-37	-0.18443027351341357
1210	38-39	-0.13432271508585103
1210	40-41	-0.14674320088133896
1210	42-43	-0.14357314161654244
1210	44-45	-0.1292123017562048
1210	46-47	-0.12841342516108512
1210	48-49	-0.17951738877320622
1210	50-51	-0.1665373046472638
1210	52-53	-0.13662141267974448
1210	54-55	-0.19522997532526176
1210	56-57	-0.18361377326122152
1210	58-59	-0.18946403376193643
1210	60-61	-0.2223364550467508
1210	62-63	-0.28341788091964304
1210	64-65	-0.18716666688614936
1210	66-67	-0.21961502434366764
1210	68-69	-0.28281121366666895
1210	70-71	-0.22789431776396896
1210	72-73	-0.3654573808761583
1210	74-75	-0.15575850623640264
1210	76-77	-0.3139141278666173
1210	78-79	-0.2109653465651391
1210	80-81	-0.06409649767820724
1210	82-83	-0.11537131793383537
1210	84-85	-0.13695731056316873
1210	86-87	-0.1156151555884577
1210	88-89	0.07261459212921295
1210	90-91	-0.04527785466961376
1210	92-93	-0.002306058458849236
1210	94-95	-0.03190302865395722
1210	96-97	-0.09373540701949423
1210	98-99	0.25818306855251905
1210	100-101	0.06736133105999187
1211	1	-0.09248296207897866
1211	2	-0.18213086955582725
1211	3	-0.3926898751491521
1211	4	-0.1956552908220459
1211	5	-0.1211836031100546
1211	6	-0.1590825215780285
1211	7	-0.1846545824234198
1211	8	-0.38662074130503044
1211	9	-0.08627212125070827
1211	10-11	-0.1221683272534051
1211	12-13	-0.06175933895558927
1211	14-15	-0.02954287537561129
1211	16-17	-0.04032824626526832
1211	18-19	-0.05204791817227061
1211	20-21	-0.11381057528382854
1211	22-23	-0.10383555385060816
1211	24-25	-0.06768509765266373
1211	26-27	-0.11111848310608963
1211	28-29	-0.12041220088794802
1211	30-31	-0.11792934263950627
1211	32-33	-0.092511797024315
1211	34-35	-0.0651318769556184
1211	36-37	-0.08556441763882816
1211	38-39	-0.06696938527945662
1211	40-41	-0.03163240197041972
1211	42-43	-0.05022420722203691
1211	44-45	0.04995448781622258
1211	46-47	-0.03652044327278503
1211	48-49	-0.1117278903444685
1211	50-51	-0.07521061711765498
1211	52-53	-0.04898025688575558
1211	54-55	-0.04099277207974694
1211	56-57	-0.05443475183937352
1211	58-59	-0.07779163289151114
1211	60-61	-0.0858272990292619
1211	62-63	-0.07502956047337506
1211	64-65	-0.07533594158781654
1211	66-67	-0.053901653321474896
1211	68-69	-0.06279341456396992
1211	70-71	-0.03632046633714481
1211	72-73	-0.054862369356570184
1211	74-75	0.011246210827835057
1211	76-77	-0.05275632543162345
1211	78-79	0.057981617041839684
1211	80-81	0.0696932262595169
1211	82-83	0.0034350599437331653
1211	84-85	0.026339877571231796
1211	86-87	0.08511581570595439
1211	88-89	0.24814667002847557
1211	90-91	0.1457403486378226
1211	92-93	0.12027425772691203
1211	94-95	0.19388200691152946
1211	96-97	0.22626235802530204
1211	98-99	0.44453663846558555
1211	100-101	0.2395872659029905
1212	1	-0.12913539582761402
1212	2	-0.13482614366796852
1212	3	-0.29362791199069704
1212	4	-0.16487979849079437
1212	5	-0.07275559316927627
1212	6	-0.10747541037496688
1212	7	-0.15309542760063977
1212	8	-0.15352413003844845
1212	9	-0.10714129172584563
1212	10-11	-0.09978787799000344
1212	12-13	-0.10322161686858777
1212	14-15	-0.07733718820085045
1212	16-17	0.00613627379681958
1212	18-19	-0.04630451644293032
1212	20-21	-0.14332217344652065
1212	22-23	-0.13460409627292336
1212	24-25	-0.10156072139945849
1212	26-27	-0.16410115403041203
1212	28-29	-0.1405075261200821
1212	30-31	-0.0845959373297589
1212	32-33	-0.15310614479996332
1212	34-35	-0.1360731376711044
1212	36-37	-0.1456912283688041
1212	38-39	-0.09989976617362828
1212	40-41	-0.09812105087096512
1212	42-43	-0.15402105696491475
1212	44-45	-0.09640959501423652
1212	46-47	-0.07438471215390763
1212	48-49	-0.16562751236784834
1212	50-51	-0.10579440946803231
1212	52-53	-0.05989090586362522
1212	54-55	-0.13135451885700178
1212	56-57	-0.09957850799398926
1212	58-59	-0.07100262138047242
1212	60-61	-0.06511586236156575
1212	62-63	-0.09727736389540098
1212	64-65	-0.11704507685141863
1212	66-67	-0.049727439592693656
1212	68-69	-0.07250766986165047
1212	70-71	-0.04426175668013599
1212	72-73	-0.09142977217459958
1212	74-75	-0.08061179510067262
1212	76-77	-0.11361943482288694
1212	78-79	-0.02488358836965432
1212	80-81	0.023799593008824615
1212	82-83	0.039833786865045795
1212	84-85	0.07988675154336988
1212	86-87	-0.03643590211167691
1212	88-89	0.1118293835862687
1212	90-91	0.07842601640907532
1212	92-93	0.105378624368754
1212	94-95	0.06799986812726644
1212	96-97	0.15929817767516852
1212	98-99	0.38396098614582996
1212	100-101	0.26549368919562966
1213	1	0.010028288428280518
1213	2	-0.10930117265832351
1213	3	-0.14365926609746538
1213	4	-0.16128859999547274
1213	5	-0.013027515318746907
1213	6	-0.22281100731728998
1213	7	-0.15379445615931786
1213	8	-0.13182492615051444
1213	9	-0.02125274958320489
1213	10-11	-0.13050013292701124
1213	12-13	-0.034570370812346596
1213	14-15	-0.025023280615961596
1213	16-17	0.02624859131758228
1213	18-19	-0.028042565979411904
1213	20-21	-0.12641680652036058
1213	22-23	-0.02716558286268622
1213	24-25	-0.04406531129621527
1213	26-27	-0.10149400474804082
1213	28-29	-0.10136887255484339
1213	30-31	-0.07426017316820577
1213	32-33	-0.12534434061814181
1213	34-35	-0.06571506610344358
1213	36-37	-0.11420822930462293
1213	38-39	-0.06869312046804765
1213	40-41	-0.036483768081815526
1213	42-43	-0.027782781531918488
1213	44-45	0.01079359698197635
1213	46-47	-0.06729435097925318
1213	48-49	-0.03909909752540841
1213	50-51	-0.07280848996926181
1213	52-53	-0.04701564273423742
1213	54-55	-0.04551265958477302
1213	56-57	-0.08469689017266546
1213	58-59	-0.05615233959901644
1213	60-61	-0.07135034414637431
1213	62-63	-0.1007123940870045
1213	64-65	-0.04215186128271142
1213	66-67	-0.021117705458415514
1213	68-69	0.024596780687090813
1213	70-71	0.014352827815415026
1213	72-73	-0.10854256220510905
1213	74-75	-0.04431111578109892
1213	76-77	-0.13757750848630934
1213	78-79	-0.032688194450336994
1213	80-81	0.012626262271240307
1213	82-83	-0.09183949483093556
1213	84-85	-0.052204733794148694
1213	86-87	0.02051982450043255
1213	88-89	0.14291388698913465
1213	90-91	0.01725803146739935
1213	92-93	0.14417087015829821
1213	94-95	0.08082981344116291
1213	96-97	0.14639662720163926
1213	98-99	0.3012860141103815
1213	100-101	0.2732749187110173
1214	1	0.04349050550156974
1214	2	-0.06738775757493443
1214	3	-0.13397953038112576
1214	4	-0.09913878858586145
1214	5	-0.036448635175652555
1214	6	-0.1102103577053839
1214	7	-0.11329950555286672
1214	8	-0.14375822327559717
1214	9	-0.0703256209806753
1214	10-11	-0.08849906597379942
1214	12-13	-0.0629710237063108
1214	14-15	-0.037080502851786434
1214	16-17	0.034697859899971206
1214	18-19	0.003813641166225068
1214	20-21	-0.11146921018312383
1214	22-23	-0.12736279474622592
1214	24-25	-0.10277351110807587
1214	26-27	-0.18948024439458067
1214	28-29	-0.16522781164825062
1214	30-31	-0.08739560530457169
1214	32-33	-0.0923606927007512
1214	34-35	-0.06410286677479604
1214	36-37	-0.04366623498559363
1214	38-39	-0.03145681586072868
1214	40-41	-0.08419345310619519
1214	42-43	-0.049477454552622646
1214	44-45	0.012947173415888358
1214	46-47	-0.038538835710149044
1214	48-49	-0.13322796477383747
1214	50-51	-0.08152138946081777
1214	52-53	-0.040269007788182876
1214	54-55	-0.02221307336374423
1214	56-57	-0.006797150222958237
1214	58-59	-0.06298873863050147
1214	60-61	0.005116973440152606
1214	62-63	-0.02125678394286723
1214	64-65	-0.02154059746247583
1214	66-67	-0.02711673286437133
1214	68-69	-0.08454467414770761
1214	70-71	-0.012514239774141345
1214	72-73	-0.03803798355129828
1214	74-75	-0.06344128488549217
1214	76-77	-0.03175571526319487
1214	78-79	-0.01614621044866027
1214	80-81	0.030581288042498045
1214	82-83	0.04166265022554683
1214	84-85	0.014863432561831758
1214	86-87	0.08786989547697033
1214	88-89	0.1945147098027178
1214	90-91	0.09107831640609021
1214	92-93	0.10688724379769354
1214	94-95	0.11873474598856859
1214	96-97	0.20090175661566434
1214	98-99	0.40154283515523304
1214	100-101	0.3401288018102022
1215	1	-0.01337882872525853
1215	2	-0.06005037943114644
1215	3	-0.17606497654576714
1215	4	-0.11252768787694123
1215	5	0.038786956236442904
1215	6	-0.09209601607475548
1215	7	-0.13935754540749912
1215	8	-0.13136063468633097
1215	9	-0.12362609068529196
1215	10-11	-0.09803867953052503
1215	12-13	-0.08826455715592374
1215	14-15	-0.041159804788016174
1215	16-17	0.006947949048587532
1215	18-19	-0.0727167859770006
1215	20-21	-0.19018245531317035
1215	22-23	-0.12280046608584172
1215	24-25	-0.1139708326712352
1215	26-27	-0.07712214763812852
1215	28-29	-0.1250077158531795
1215	30-31	-0.10142451318019852
